Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,safeds,Yes,safeds.data.tabular.containers._tagged_table.replace_column.648.4,624,623,416,9,0.9983974358974359,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.026930
Yes,safeds,Yes,safeds.data.tabular.containers._tagged_table.shuffle_rows.705.4,527,526,354,9,0.9981024667931688,0.6717267552182163,Impure,Impure,2025-01-13 23:40:37.027932
Yes,safeds,Yes,safeds.data.tabular.containers._tagged_table.slice_rows.722.4,534,533,359,9,0.99812734082397,0.6722846441947565,Impure,Impure,2025-01-13 23:40:37.030458
Yes,safeds,Yes,safeds.data.tabular.containers._tagged_table.sort_columns.758.4,606,605,406,9,0.9983498349834984,0.66996699669967,Impure,Impure,2025-01-13 23:40:37.031496
Yes,safeds,Yes,safeds.data.tabular.containers._tagged_table.sort_rows.797.4,635,634,433,9,0.9984251968503937,0.6818897637795276,Impure,Impure,2025-01-13 23:40:37.034555
Yes,safeds,Yes,safeds.data.tabular.containers._tagged_table.transform_column.826.4,1824,1824,1219,11,1.0,0.6683114035087719,Impure,Impure,2025-01-13 23:40:37.039636
Yes,safeds,Yes,safeds.data.tabular.containers._time_series._from_tagged_table.25.4,471,470,315,8,0.9978768577494692,0.6687898089171974,Impure,Impure,2025-01-13 23:40:37.041646
Yes,safeds,No,safeds.data.tabular.containers._time_series._from_table_to_time_series.76.4,475,474,318,9,0.9978947368421053,0.6694736842105263,Impure,Impure,2025-01-13 23:40:37.042649
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.__init__.134.4,771,771,516,10,1.0,0.669260700389105,Impure,Impure,2025-01-13 23:40:37.045664
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.__sizeof__.190.4,8,8,5,3,1.0,0.625,Impure,Impure,2025-01-13 23:40:37.045664
Yes,safeds,No,safeds.data.tabular.containers._time_series.time.205.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.046667
Yes,safeds,No,safeds.data.tabular.containers._time_series._as_table.219.4,128,127,85,7,0.9921875,0.6640625,Impure,Impure,2025-01-13 23:40:37.047677
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.add_column.238.4,539,538,361,9,0.9981447124304267,0.6697588126159555,Impure,Impure,2025-01-13 23:40:37.049672
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.add_column_as_feature.266.4,1551,1550,1038,11,0.9993552546744036,0.6692456479690522,Impure,Impure,2025-01-13 23:40:37.054816
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.add_columns_as_features.294.4,1739,1738,1162,11,0.9994249568717654,0.6682001150086256,Impure,Impure,2025-01-13 23:40:37.059832
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.add_columns.322.4,601,600,402,9,0.9983361064891847,0.6688851913477537,Impure,Impure,2025-01-13 23:40:37.062241
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.add_row.350.4,2033,2033,1371,12,1.0,0.6743728480078701,Impure,Impure,2025-01-13 23:40:37.067812
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.add_rows.373.4,6166,6169,4161,15,1.0004865390853066,0.6748297113201427,Impure,Impure,2025-01-13 23:40:37.082374
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.filter_rows.396.4,1162,1162,788,10,1.0,0.6781411359724613,Impure,Impure,2025-01-13 23:40:37.087024
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.keep_only_columns.417.4,471,470,315,8,0.9978768577494692,0.6687898089171974,Impure,Impure,2025-01-13 23:40:37.089139
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.remove_columns.458.4,471,470,315,8,0.9978768577494692,0.6687898089171974,Impure,Impure,2025-01-13 23:40:37.090141
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,627,626,417,9,0.9984051036682615,0.6650717703349283,Impure,Impure,2025-01-13 23:40:37.092706
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,629,628,421,9,0.9984101748807631,0.6693163751987281,Impure,Impure,2025-01-13 23:40:37.094742
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.remove_duplicate_rows.573.4,1002,1002,672,10,1.0,0.6706586826347305,Impure,Impure,2025-01-13 23:40:37.096900
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.remove_rows_with_missing_values.593.4,1002,1002,672,10,1.0,0.6706586826347305,Impure,Impure,2025-01-13 23:40:37.100394
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.remove_rows_with_outliers.613.4,1767,1767,1186,12,1.0,0.6711941143180532,Impure,Impure,2025-01-13 23:40:37.105474
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.rename_column.637.4,1014,1014,679,10,1.0,0.6696252465483234,Impure,Impure,2025-01-13 23:40:37.108497
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.replace_column.678.4,624,623,416,9,0.9983974358974359,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.110513
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.slice_rows.755.4,534,533,359,9,0.99812734082397,0.6722846441947565,Impure,Impure,2025-01-13 23:40:37.112665
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.sort_columns.794.4,606,605,406,9,0.9983498349834984,0.66996699669967,Impure,Impure,2025-01-13 23:40:37.113669
Yes,safeds,Yes,safeds.data.tabular.containers._time_series.transform_column.836.4,1824,1824,1219,12,1.0,0.6683114035087719,Impure,Impure,2025-01-13 23:40:37.119088
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.__init__.31.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.120097
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.fit.39.4,123,122,87,8,0.991869918699187,0.7073170731707317,Impure,Impure,2025-01-13 23:40:37.121102
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.transform.94.4,138,137,97,6,0.9927536231884058,0.7028985507246377,Impure,Impure,2025-01-13 23:40:37.123126
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.is_fitted.147.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.123126
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.get_names_of_added_columns.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.124131
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.get_names_of_changed_columns.177.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.125134
Yes,safeds,No,safeds.data.tabular.transformation._discretizer.get_names_of_removed_columns.195.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.125134
Yes,safeds,No,safeds.data.tabular.transformation._imputer.__init__.50.12,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.126360
Yes,safeds,No,safeds.data.tabular.transformation._imputer.__str__.53.12,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.126360
Yes,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.56.12,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.128003
Yes,safeds,No,safeds.data.tabular.transformation._imputer.__str__.63.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.128003
Yes,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.66.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.129002
Yes,safeds,No,safeds.data.tabular.transformation._imputer.__str__.72.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.129002
Yes,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.75.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.129999
Yes,safeds,No,safeds.data.tabular.transformation._imputer.__str__.81.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.129999
Yes,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.84.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.129999
Yes,safeds,No,safeds.data.tabular.transformation._imputer.__init__.87.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.131206
Yes,safeds,No,safeds.data.tabular.transformation._imputer.fit.94.4,1325,1324,891,10,0.999245283018868,0.6724528301886793,Impure,Impure,2025-01-13 23:40:37.136196
Yes,safeds,No,safeds.data.tabular.transformation._imputer.transform.174.4,66,65,48,6,0.9848484848484849,0.7272727272727273,Impure,Impure,2025-01-13 23:40:37.137192
Yes,safeds,No,safeds.data.tabular.transformation._imputer.is_fitted.218.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.138189
Yes,safeds,No,safeds.data.tabular.transformation._imputer.get_names_of_added_columns.229.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.138189
Yes,safeds,No,safeds.data.tabular.transformation._imputer.get_names_of_changed_columns.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.138189
Yes,safeds,No,safeds.data.tabular.transformation._imputer.get_names_of_removed_columns.266.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.139268
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.__init__.18.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.139268
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.fit.22.4,1251,1250,840,10,0.9992006394884093,0.6714628297362111,Impure,Impure,2025-01-13 23:40:37.143274
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.transform.75.4,64,63,46,6,0.984375,0.71875,Impure,Impure,2025-01-13 23:40:37.144574
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.inverse_transform.117.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,Impure,Impure,2025-01-13 23:40:37.147567
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.is_fitted.176.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.147567
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.get_names_of_added_columns.187.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.148565
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.get_names_of_changed_columns.206.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.149870
Yes,safeds,No,safeds.data.tabular.transformation._label_encoder.get_names_of_removed_columns.224.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.149870
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.__init__.62.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.150936
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.fit.71.4,1573,1572,1054,10,0.9993642720915448,0.670057215511761,Impure,Impure,2025-01-13 23:40:37.155921
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.transform.154.4,2054,2053,1377,10,0.9995131450827653,0.6703992210321325,Impure,Impure,2025-01-13 23:40:37.159910
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.inverse_transform.240.4,3069,3068,2058,10,0.9996741609644836,0.6705767350928641,Impure,Impure,2025-01-13 23:40:37.166892
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.is_fitted.338.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.168892
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.get_names_of_added_columns.353.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.169902
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.get_names_of_changed_columns.372.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.170882
Yes,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.get_names_of_removed_columns.390.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.170882
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.__init__.27.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-13 23:40:37.172356
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.fit.35.4,1255,1254,841,10,0.999203187250996,0.6701195219123506,Impure,Impure,2025-01-13 23:40:37.175348
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.transform.98.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,Impure,Impure,2025-01-13 23:40:37.178340
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.inverse_transform.159.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,Impure,Impure,2025-01-13 23:40:37.181332
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.is_fitted.221.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.182329
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.get_names_of_added_columns.232.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.182329
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.get_names_of_changed_columns.251.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.183616
Yes,safeds,No,safeds.data.tabular.transformation._range_scaler.get_names_of_removed_columns.269.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.183616
Yes,safeds,No,safeds.data.tabular.transformation._standard_scaler.__init__.13.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.185013
Yes,safeds,No,safeds.data.tabular.transformation._standard_scaler.fit.17.4,1254,1253,841,10,0.9992025518341308,0.6706539074960127,Impure,Impure,2025-01-13 23:40:37.189119
Yes,safeds,Yes,safeds.data.tabular.transformation._standard_scaler.transform.80.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,Impure,Impure,2025-01-13 23:40:37.193108
Yes,safeds,Yes,safeds.data.tabular.transformation._standard_scaler.inverse_transform.141.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,Impure,Impure,2025-01-13 23:40:37.196101
Yes,safeds,No,safeds.data.tabular.transformation._standard_scaler.is_fitted.203.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.196101
Yes,safeds,No,safeds.data.tabular.transformation._standard_scaler.get_names_of_added_columns.214.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.196101
Yes,safeds,No,safeds.data.tabular.transformation._standard_scaler.get_names_of_changed_columns.233.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.197453
Yes,safeds,No,safeds.data.tabular.transformation._standard_scaler.get_names_of_removed_columns.251.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.197453
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.fit.14.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.199096
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.transform.34.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.199096
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.get_names_of_added_columns.57.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.200101
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.get_names_of_changed_columns.73.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.200101
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.get_names_of_removed_columns.89.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.201104
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.is_fitted.105.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.202097
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.fit_and_transform.115.4,11713,11712,7877,11,0.99991462477589,0.6725006403141808,Impure,Impure,2025-01-13 23:40:37.227950
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.fit.140.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.229218
Yes,safeds,No,safeds.data.tabular.transformation._table_transformer.inverse_transform.158.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.229514
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.20.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.230515
Yes,safeds,No,safeds.data.tabular.typing._column_type._data_type.31.4,38,37,27,3,0.9736842105263158,0.7105263157894737,Impure,Pure,2025-01-13 23:40:37.230515
Yes,safeds,No,safeds.data.tabular.typing._column_type.column_type_of_type.51.8,18,17,12,2,0.9444444444444444,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.231691
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.96.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.231691
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.107.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.232731
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.131.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.233767
Yes,safeds,No,safeds.data.tabular.typing._column_type.__repr__.134.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.233767
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.140.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.235280
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.151.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.236613
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.176.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.236613
Yes,safeds,No,safeds.data.tabular.typing._column_type.__repr__.179.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.237939
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.185.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.239213
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.196.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.239213
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.221.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.240213
Yes,safeds,No,safeds.data.tabular.typing._column_type.__repr__.224.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.240213
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.230.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.241211
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.241.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.241211
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.266.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.241211
Yes,safeds,No,safeds.data.tabular.typing._column_type.__repr__.269.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.242655
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.275.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.242655
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.286.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.242655
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.311.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.243654
Yes,safeds,No,safeds.data.tabular.typing._column_type.__repr__.314.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.243654
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.320.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.243654
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.331.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.244921
Yes,safeds,No,safeds.data.tabular.typing._column_type.__init__.349.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.244921
Yes,safeds,No,safeds.data.tabular.typing._column_type.__repr__.352.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.245918
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.358.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.245918
Yes,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.369.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.245918
Yes,safeds,No,safeds.data.tabular.typing._imputer_strategy._augment_imputer.14.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.245918
Yes,safeds,No,safeds.data.tabular.typing._schema._from_pandas_dataframe.38.4,46,45,32,4,0.9782608695652174,0.6956521739130435,Impure,Impure,2025-01-13 23:40:37.247250
Yes,safeds,No,safeds.data.tabular.typing._schema.__init__.64.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-13 23:40:37.247250
Yes,safeds,No,safeds.data.tabular.typing._schema.__hash__.67.4,5,4,4,1,0.8,0.8,Impure,Impure,2025-01-13 23:40:37.248249
Yes,safeds,No,safeds.data.tabular.typing._schema.__repr__.86.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.248249
Yes,safeds,No,safeds.data.tabular.typing._schema.__sizeof__.104.4,4,3,3,1,0.75,0.75,Impure,Impure,2025-01-13 23:40:37.249246
Yes,safeds,No,safeds.data.tabular.typing._schema.__str__.114.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.249246
Yes,safeds,No,safeds.data.tabular.typing._schema.column_names.141.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.250244
Yes,safeds,No,safeds.data.tabular.typing._schema.has_column.159.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.250244
Yes,safeds,No,safeds.data.tabular.typing._schema.get_column_type.185.4,8,7,5,3,0.875,0.625,Impure,Impure,2025-01-13 23:40:37.251328
Yes,safeds,No,safeds.data.tabular.typing._schema.to_dict.219.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.252350
Yes,safeds,No,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,39,38,29,4,0.9743589743589743,0.7435897435897436,Impure,Impure,2025-01-13 23:40:37.253360
Yes,safeds,No,safeds.data.tabular.typing._schema._repr_markdown_.304.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.254367
Yes,safeds,No,safeds.exceptions._data.__init__.19.4,4,3,3,1,0.75,0.75,Pure,Pure,2025-01-13 23:40:37.254367
Yes,safeds,No,safeds.exceptions._data.__repr__.23.12,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.254367
Yes,safeds,No,safeds.exceptions._data.__init__.37.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.255363
Yes,safeds,No,safeds.exceptions._data.__init__.48.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.255363
Yes,safeds,No,safeds.exceptions._data.__init__.66.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.256361
Yes,safeds,No,safeds.exceptions._data.__init__.80.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Pure,Pure,2025-01-13 23:40:37.256361
Yes,safeds,No,safeds.exceptions._data.__init__.99.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.256361
Yes,safeds,No,safeds.exceptions._data.__init__.106.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.257630
Yes,safeds,No,safeds.exceptions._data.__init__.113.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.257630
Yes,safeds,No,safeds.exceptions._data.__init__.120.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.258839
Yes,safeds,No,safeds.exceptions._data.__init__.132.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.258839
Yes,safeds,No,safeds.exceptions._data.__init__.142.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.258839
Yes,safeds,Yes,safeds.exceptions._data.__init__.149.4,4,3,2,2,0.75,0.5,Pure,Pure,2025-01-13 23:40:37.259822
Yes,safeds,Yes,safeds.exceptions._data.__init__.156.4,4,3,2,2,0.75,0.5,Pure,Pure,2025-01-13 23:40:37.259822
Yes,safeds,No,safeds.exceptions._data.__init__.163.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.260972
Yes,safeds,No,safeds.exceptions._generic.__init__.24.4,24,23,20,4,0.9583333333333334,0.8333333333333334,Impure,Impure,2025-01-13 23:40:37.260972
Yes,safeds,No,safeds.exceptions._generic.__init__.101.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.262054
Yes,safeds,No,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.262054
Yes,safeds,No,safeds.exceptions._generic.value.124.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.262054
Yes,safeds,No,safeds.exceptions._generic._str_lower_bound.129.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.263051
Yes,safeds,No,safeds.exceptions._generic._str_upper_bound.133.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.263051
Yes,safeds,No,safeds.exceptions._generic._check_lower_bound.137.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.263051
Yes,safeds,No,safeds.exceptions._generic._check_upper_bound.148.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.264049
Yes,safeds,Yes,safeds.exceptions._generic.__init__.169.4,6,5,4,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.264049
Yes,safeds,No,safeds.exceptions._generic._str_lower_bound.187.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.264049
Yes,safeds,No,safeds.exceptions._generic._str_upper_bound.191.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.265332
Yes,safeds,No,safeds.exceptions._generic._check_lower_bound.195.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.265332
Yes,safeds,No,safeds.exceptions._generic._check_upper_bound.206.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.265332
Yes,safeds,Yes,safeds.exceptions._generic.__init__.228.4,6,5,4,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-01-13 23:40:37.266470
Yes,safeds,Yes,safeds.exceptions._generic.__str__.244.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-13 23:40:37.266470
Yes,safeds,No,safeds.exceptions._generic._str_lower_bound.253.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.267470
Yes,safeds,No,safeds.exceptions._generic._str_upper_bound.257.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.269616
Yes,safeds,No,safeds.exceptions._generic._check_lower_bound.261.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.270627
